"","ds","y","bus_conf","cpi","con_cred","con_exp","real_gdp","gov_con_exp"
"510",2011-06-01,0.0981645614392352,-0.00283504538463389,0,25.9915937316203,0.00233697700716173,-9.2604116221473e-05,-0.00477251708870841
"511",2011-07-01,0.128006086834584,-0.00303950152974249,0.00261319017724438,49.5679012345679,0.00382633874849581,-9.26126925377968e-05,-0.00479540323257999
"512",2011-08-01,0.137754517722998,-0.00198299769943434,0.00314454282504659,-0.986625076249459,0.0021634277686724,0.00386428329129562,-0.000234716428228032
"513",2011-09-01,0.128633488405669,-0.00132789756803063,0.00216684245599021,1.95229708787025,0.0035044763845018,0.00384940808794632,-0.000234771532963696
"514",2011-10-01,-0.0190973582392079,-0.000997368048177117,0.000674751929437669,-0.734936443168447,0.00139689516767394,0.0038346469668975,-0.000234826663579435
"515",2011-11-01,-0.0188993397799506,0.000181197335134918,0.00184444180323904,30.8937115733718,0.000595177204713027,0.00260997588514611,-0.00143555230474846
"516",2011-12-01,-0.0245894540673355,0.00128939141887368,0.000237651998257227,-0.93780174960004,0.00118035224685165,0.00260318164383122,-0.001437616077819
"517",2012-01-01,0.0547241677219248,0.00146939523670214,0.00271679497195424,2.23771675179187,0.00834555615380328,0.00259642268396676,-0.0014396857932657
"518",2012-02-01,0.0560064879261868,0.00118343904869169,0.00213288719347956,-0.927974127479479,0.00841457913294841,0.00143400503766467,-0.00174317465833385
"519",2012-03-01,0.0552902108971671,0.000607240342331747,0.00208909692448211,17.2259924704488,-0.000155201533756366,0.00143195161184595,-0.00174621862238755
"520",2012-04-01,-0.052423164066957,-0.000326698130927078,0.00165803470528443,-0.158266582450839,0.0025475264340109,0.00142990405841847,-0.00174927323588447
"521",2012-05-01,-0.0429109678254573,-0.0020620418609414,-0.00207246636614454,1.22866369766747,-0.00101095658351325,0.000449827364860766,-0.000512137195500029
"522",2012-06-01,-0.0411109678254573,-0.00305335171275806,-0.000827046612171994,-0.528769386174922,-0.00203307623580051,0.000449625111181851,-0.000512399614401526
"523",2012-07-01,-0.0804683930458835,-0.00180578287125919,0.000288726540968557,-0.726030672459861,0.00282287165526274,0.000449423039297958,-0.000512662302364464
"524",2012-08-01,-0.0819683930458835,-0.00019188237922075,0.00577597230316896,9.23100789209937,0.00245053383376459,0.000379577485932092,-0.00329019938867681
"525",2012-09-01,-0.0801096647925097,4.2761680101513e-05,0.00474860939765807,-0.888421098836346,0.00521623758417311,0.000379433461532575,-0.00330106053603108
"526",2012-10-01,-0.013894054055989,-0.00098478934542126,0.00268954143966024,6.60184525557352,0.00346245988337923,0.000379289546387218,-0.00331199362749379
"527",2012-11-01,-0.0165,-0.000580151502478644,-0.00168216943640841,0.0986937670003751,0.00333339339447547,0.0029522502980146,-0.0029866872980977
"528",2012-12-01,-0.0159993397799506,0.00183884788198545,-0.000121096267207526,-0.878026501837513,0.00033223187989373,0.00294356017162078,-0.0029956343210743
"529",2013-01-01,0.040045235035986,0.00337666264270097,0.00197687317365837,5.66043960446765,0.00559220860823118,0.00293492105489657,-0.00300463510912941
"530",2013-02-01,0.0355567519501019,0.00171710637452965,0.00540060187947818,0.547126984117362,0.00328489306244872,0.000411321581772262,-0.000588969077879531
"531",2013-03-01,0.0370181971940868,-0.00149777778846853,-0.002819848287857,-0.900231559188134,-0.00111213922203635,0.000411152465895848,-0.000589316166879073
"532",2013-04-01,0.139034109599371,-0.00233257643560342,-0.00209234804591954,0.676732444389147,-0.0019328232580097,0.000410983489020911,-0.000589663665209961
"533",2013-05-01,0.134594624182586,-0.000300867178797368,0.000413984035740637,1.14430468185684,0.00349831331322403,0.00261138389019688,-0.00179345734528624
"534",2013-06-01,0.132263622539225,0.00240215807266765,0.00237475531846239,-0.329668147314471,0.0021521441402983,0.00260458232587046,-0.00179667961353303
"535",2013-07-01,0.136330974325866,0.00341011835957051,0.00195362816659515,0.329519747830014,0.00247586255856902,0.00259781609997067,-0.00179991348139452
"536",2013-08-01,0.134730974325866,0.00296043948381573,0.00238160509903357,0.214710826713737,0.00287694636486768,0.00266082979442195,-0.00261768231868653
"537",2013-09-01,0.124427113059202,0.00141843830539396,0.000376802658171574,0.598314013653029,0.00332768421424268,0.00265376856794908,-0.00262455256352323
